url,# links to url,out links
https://www.cpp.edu/agri/,1,"['https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/agri/#main-body', 'https://www.cpp.edu/library/index.shtml', 'https://www.cpp.edu/events/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/admissions/index.shtml#undergraduate', 'https://www.cpp.edu/admissions/index.shtml#graduate', 'https://www.cpp.edu/admissions/index.shtml#international', 'https://www.cpp.edu/extended-education/index.shtml', 'https://www.cpp.edu/veterans/admissions/index.shtml', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/student-accounting/index.shtml', 'https://www.cpp.edu/outreach/index.shtml', 'https://www.cpp.edu/agri/index.shtml', 'https://www.cpp.edu/agri/about/index.shtml', 'https://www.cpp.edu/agri/degrees/index.shtml', 'https://www.cpp.edu/agri/future-students/index.shtml', 'https://www.cpp.edu/agri/departments/index.shtml', 'https://www.cpp.edu/agri/current-students/index.shtml', 'https://www.cpp.edu/agri/faculty-staff/index.shtml', 'https://www.cpp.edu/agri/alumni/index.shtml', 'https://www.cpp.edu/agri/giving/index.shtml', 'https://www.cpp.edu/agri/contact-us/index.shtml', 'https://www.cpp.edu/agri/departments/nfs.shtml', 'https://www.cpp.edu/agri/departments/plant-science.shtml', 'https://www.cpp.edu/agri/apparel-merchandising-and-management/index.shtml', 'https://www.cpp.edu/agri/departments/avsd.shtml', 'https://www.cpp.edu/agri/departments/abm.shtml', 'https://www.cpp.edu/agri/community-service.shtml', 'https://www.cpp.edu/agri/current-students/internships.shtml', 'https://www.cpp.edu/agri/research/index.shtml', 'https://www.cpp.edu/agri/current-students/student-employment.shtml', 'https://www.cpp.edu/agri/news/2021-alumni-chapter.shtml', 'https://www.cpp.edu/agri/news/2021-plant-based-kim.shtml', 'https://www.cpp.edu/agri/news/2021-pf-recap.shtml', 'https://www.cpp.edu/agri/news/2021-virtual-remote-lab.shtml', 'https://www.cpp.edu/agri/news/2021-spice-grant.shtml', 'https://www.cpp.edu/agri/#box-1', 'https://www.cpp.edu/agri/#box-2', 'https://www.cpp.edu/agri/#box-3', 'https://www.cpp.edu/agri/#box-4', 'https://www.cpp.edu/agri/#box-5', 'https://www.cpp.edu/agri/agribusiness/', 'https://www.cpp.edu/agri/agricultural-science/', 'https://www.cpp.edu/agri/animal-health-science/', 'https://www.cpp.edu/agri/animal-science/', 'https://www.cpp.edu/agri/food-science/', 'https://www.cpp.edu/agri/foods-nutrition/', 'https://www.cpp.edu/agri/plant-science/', 'https://www.cpp.edu/agri/agricolumn.shtml', 'https://www.cpp.edu/agri/calendar/index.shtml', 'https://www.cpp.edu/agri/news/index.shtml', 'https://www.cpp.edu/agri/commencement.shtml', 'https://www.cpp.edu/agri/open-house/index.shtml', 'https://www.cpp.edu/agri/spring-harvest.shtml', 'https://www.cpp.edu/agri/calendar/sunday-shows.shtml', 'https://www.cpp.edu/agri/applying/index.shtml', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/canvas/']"
https://www.cpp.edu/lanterman/,1,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/lanterman/#main', 'https://www.cpp.edu/lanterman/#CPPCarousel', 'https://www.cpp.edu/lanterman/index.shtml', 'https://www.cpp.edu/lanterman/news-releases.shtml', 'https://www.cpp.edu/lanterman/frequently-asked-questions.shtml', 'https://www.cpp.edu/lanterman/project-detail.shtml', 'https://www.cpp.edu/lanterman/timeline.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml#main', 'https://www.cpp.edu/president/index.shtml', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml#item-1', 'https://www.cpp.edu/president/about/index.shtml', 'https://www.cpp.edu/president/about/memberships-and-appointments.shtml', 'https://www.cpp.edu/president/about/cv.shtml', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml#item-2', 'https://www.cpp.edu/president/from-the-president/statements.shtml', 'https://www.cpp.edu/president/from-the-president/video-messages.shtml', 'https://www.cpp.edu/president/from-the-president/presidential-orders.shtml', 'https://www.cpp.edu/president/from-the-president/news.shtml', 'https://www.cpp.edu/president/strategic-planning.shtml', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml#item-3', 'https://www.cpp.edu/president/campus-conversations/index.shtml', 'https://www.cpp.edu/president/campus-conversations/campus-budget-update.shtml', 'https://www.cpp.edu/president/campus-conversations/planning-update-on-cpp-safer-return-2021.shtml', 'https://www.cpp.edu/president/campus-conversations/archive.shtml', 'https://www.cpp.edu/president/leadership.shtml', 'https://www.cpp.edu/president/schedule-the-president/index.shtml', 'https://www.cpp.edu/president/history/index.shtml', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml#item-4', 'https://www.cpp.edu/president/honoring-exellence/presidents-scholars.shtml', 'https://www.cpp.edu/president/honoring-exellence/presidents-honor-list.shtml', 'https://www.cpp.edu/president/honoring-exellence/emeritus-awards.shtml', 'https://www.cpp.edu/president/compliance/index.shtml', 'https://www.cpp.edu/president/campus-leadership/index.shtml', 'https://www.cpp.edu/president/office-directory/index.shtml', 'https://www.cpp.edu/strategicplan/index.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/cppmag/paving-the-way.shtml,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/cppmag/paving-the-way.shtml#main', 'https://www.cpp.edu/cppmag/index.shtml', 'https://www.cpp.edu/cppmag/thats-socalpoly.shtml', 'https://www.cpp.edu/cppmag/broncos-at-work.shtml', 'https://www.cpp.edu/cppmag/expert-q-and-a.shtml', 'https://www.cpp.edu/cppmag/presidents-message.shtml', 'https://www.cpp.edu/cppmag/paving-the-way.shtml', 'https://www.cpp.edu/cppmag/fundraising-update.shtml', 'https://www.cpp.edu/cppmag/ron-simons.shtml', 'https://www.cpp.edu/cppmag/in-the-flow.shtml', 'https://www.cpp.edu/cppmag/tokyo-2020.shtml', 'https://www.cpp.edu/cppmag/our-polytechnic-advantage.shtml', 'https://www.cpp.edu/cppmag/past-issues.shtml', 'https://www.cpp.edu/financial-aid/scholarships/cal-poly-pomona-scholarships.shtml', 'https://www.cpp.edu/engineering/et/index.shtml', 'https://www.cpp.edu/engineering/cppwise/index.shtml', 'https://www.cpp.edu/ai/', 'https://www.cpp.edu/oslcc/african-american-student-center/index.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/file-viewers.shtml,97,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/file-viewers.shtml#main', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/rosefloatlab/index.shtml,1,"['https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/rosefloatlab/index.shtml#main-body', 'https://www.cpp.edu/library/index.shtml', 'https://www.cpp.edu/events/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/admissions/index.shtml#undergraduate', 'https://www.cpp.edu/admissions/index.shtml#graduate', 'https://www.cpp.edu/admissions/index.shtml#international', 'https://www.cpp.edu/extended-education/index.shtml', 'https://www.cpp.edu/veterans/admissions/index.shtml', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/student-accounting/index.shtml', 'https://www.cpp.edu/outreach/index.shtml', 'https://www.cpp.edu/rosefloatlab/construction-updates.shtml', 'https://www.cpp.edu/polyadvantage/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/canvas/']"
https://www.cpp.edu/alumni/,3,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/alumni/#main', 'https://www.cpp.edu/alumni/index.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/alumni/about.shtml', 'https://www.cpp.edu/alumni/vision-and-purpose.shtml', 'https://www.cpp.edu/alumni/board.shtml', 'https://www.cpp.edu/alumni/member-benefits.shtml', 'https://www.cpp.edu/alumni/faqs.shtml', 'https://www.cpp.edu/alumni/chapters/index.shtml', 'https://www.cpp.edu/alumni/chapters/asi.shtml', 'https://www.cpp.edu/alumni/chapters/black.shtml', 'https://www.cpp.edu/alumni/chapters/business.shtml', 'https://www.cpp.edu/alumni/chapters/collins.shtml', 'https://www.cpp.edu/alumni/chapters/agalumni.shtml', 'https://www.cpp.edu/alumni/chapters/latino.shtml', 'https://www.cpp.edu/alumni/chapters/rose-float.shtml', 'https://www.cpp.edu/alumni/chapters/urp.shtml', 'https://www.cpp.edu/alumni/chapters/regional.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/index.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/about-distinguished.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/distinguishedalumnigala.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/2019-recipients.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/past-recipients.shtml', 'https://www.cpp.edu/alumni/spotlight/', 'https://www.cpp.edu/alumni/student-outreach/index.shtml', 'https://www.cpp.edu/alumni/get-involved/index.shtml', 'https://www.cpp.edu/alumni/get-involved/professor.shtml', 'https://www.cpp.edu/alumni/get-involved/dining.shtml', 'https://www.cpp.edu/alumni/get-involved/mentoring.shtml', 'https://www.cpp.edu/alumni/events.shtml', 'https://www.cpp.edu/alumni/contact.shtml', 'https://www.cpp.edu/alumni/alumni-career-services.shtml', 'https://www.cpp.edu/alumni/zoombackgrounds.shtml', 'https://www.cpp.edu/alumni/#CPPCarousel', 'https://www.cpp.edu/alumni/www.cpp.edu/safer-return', 'https://www.cpp.edu/alumni/portfolium.shtml', 'https://www.cpp.edu/alumni/brick-walk.shtml', 'https://www.cpp.edu/alumni/polyalumni-newsletter.shtml', 'https://www.cpp.edu/%7Epacesetters/', 'https://www.cpp.edu/career/index.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/family/index.shtml,1,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/family/index.shtml#main', 'https://www.cpp.edu/family/index.shtml#CPPCarousel', 'https://www.cpp.edu/family/archive-newsletter.shtml', 'https://www.cpp.edu/orientation/resource-hub.shtml', 'https://www.cpp.edu/family/informing.shtml', 'https://www.cpp.edu/family/educating.shtml', 'https://www.cpp.edu/family/events.shtml', 'https://www.cpp.edu/family/academy.shtml', 'https://www.cpp.edu/admissions/index.shtml', 'https://www.cpp.edu/studentsuccess/bronco-advising-center/index.shtml', 'https://www.cpp.edu/campus-safety-plan.shtml', 'https://www.cpp.edu/career/', 'https://www.cpp.edu/student-accounting/index.shtml', 'https://www.cpp.edu/commencement/index.shtml', 'https://www.cpp.edu/oslcc/index.shtml', 'https://www.cpp.edu/financial-aid/', 'https://www.cpp.edu/oslcc/greek-life/index.shtml', 'https://www.cpp.edu/housing/index.shtml', 'https://www.cpp.edu/student-affairs/', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/accessibility.shtml,92,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/accessibility.shtml#main', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml']"
https://www.cpp.edu/giving/index.shtml,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/giving/index.shtml#main', 'https://www.cpp.edu/president/from-the-president/2021-spring/a-transformative-gift-for-a-transformative-university.shtml', 'https://www.cpp.edu/cppmag/geiger-counter-for-student-success.shtml', 'https://www.cpp.edu/cppmag/confidence-to-persist.shtml', 'https://www.cpp.edu/giving/index.shtml#CPPCarousel', 'https://www.cpp.edu/giving/index.shtml', 'https://www.cpp.edu/giving/why-give.shtml', 'https://www.cpp.edu/giving/ways-give.shtml', 'https://www.cpp.edu/giving/where-to-give.shtml', 'https://www.cpp.edu/giving/about-us.shtml', 'https://www.cpp.edu/giving/career.shtml', 'https://www.cpp.edu/giving/contact-us.shtml', 'https://www.cpp.edu/philanthropy/', 'https://www.cpp.edu/giving/impact.shtml', 'https://www.cpp.edu/giving/presidents-circle.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/admissions/,2,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/admissions/#main', 'https://www.cpp.edu/admissions', 'https://www.cpp.edu/enrollment/resources/index.shtml', 'https://www.cpp.edu/enrollment/contact/index.shtml', 'https://www.cpp.edu/admissions/freshmen/app-checklist.shtml', 'https://www.cpp.edu/admissions/freshmen/resources.shtml', 'https://www.cpp.edu/admissions/freshmen/admitted.shtml', 'https://www.cpp.edu/admissions/freshmen/freshman-student-profile.shtml', 'https://www.cpp.edu/admissions/transfer/app-checklist.shtml', 'https://www.cpp.edu/admissions/transfer/resources.shtml', 'https://www.cpp.edu/admissions/transfer/admitted.shtml', 'https://www.cpp.edu/admissions/transfer/transfer-student-profile.shtml', 'https://www.cpp.edu/admissions/international/apply.shtml', 'https://www.cpp.edu/international/', 'https://www.cpp.edu/admissions/international/admitted.shtml', 'https://www.cpp.edu/admissions/returning-students.shtml', 'https://www.cpp.edu/admissions/graduate/apply.shtml', 'https://www.cpp.edu/gradstudies/', 'https://www.cpp.edu/ceis/edleadership/doctoral-program/about-the-program.shtml', 'https://www.cpp.edu/admissions/graduate/masters-admitted.shtml', 'https://www.cpp.edu/ceis/credential-program/admission/program-application.shtml', 'https://www.cpp.edu/ceis/credential-program/index.shtml', 'https://www.cpp.edu/explorecpp/index.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/outreach/pre-admission-advising.shtml', 'https://www.cpp.edu/financial-aid/', 'https://www.cpp.edu/student-accounting/tuition-fees/', 'https://www.cpp.edu/rise_program/', 'https://www.cpp.edu/ssep/', 'https://www.cpp.edu/housing/index.shtml', 'https://www.cpp.edu/veterans/', 'https://www.cpp.edu/ceu/index.shtml', 'https://www.cpp.edu/admissions/freshmen/waitlist-faq.shtml', 'https://www.cpp.edu/admissions/transfer/waitlist-faq.shtml', 'https://www.cpp.edu/admissions/residency/index.shtml', 'https://www.cpp.edu/admissions/admission-counselors.shtml', 'https://www.cpp.edu/cardoffice/index.shtml', 'https://www.cpp.edu/admissions/appeals/form.shtml', 'https://www.cpp.edu/admissions/campus-impaction.shtml', 'https://www.cpp.edu/admissions/out-of-state/wue.shtml', 'https://www.cpp.edu/admissions/forms/withdrawal-app.shtml', 'https://www.cpp.edu/registrar/privacy-rights.shtml', 'https://www.cpp.edu/studentsuccess/oss/early-start/', 'https://www.cpp.edu/academic-programs/eap/index.shtml', 'https://www.cpp.edu/admissions/academ-prep-place/index.shtml', 'https://www.cpp.edu/registrar//articulation/tes.shtml', 'https://www.cpp.edu/outreach/counselor-connections/index.shtml', 'https://www.cpp.edu/maps/?id=1130', 'https://www.cpp.edu/admissions/clery-notice-of-availability.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/website-feedback.shtml,92,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/website-feedback.shtml#main', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/jobs/index.shtml,1,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/jobs/index.shtml#main', 'https://www.cpp.edu/jobs', 'https://www.cpp.edu/jobs/index.shtml##', 'https://www.cpp.edu/faculty-affairs/open-positions/index.shtml', 'https://www.cpp.edu/career/index.shtml', 'https://www.cpp.edu/benefits/', 'https://www.cpp.edu/hrscsc/index.shtml', 'https://www.cpp.edu/payroll/index.shtml', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/financial-aid/index.shtml,12,"['https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/safer-return/index.shtml', 'https://www.cpp.edu/safer-return/reporting/workplace-exposure.shtml', 'https://www.cpp.edu/index.shtml', 'https://www.cpp.edu/financial-aid/index.shtml#main', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/financial-aid/undergraduate/parent-and-family.shtml', 'https://www.cpp.edu/financial-aid/undergraduate/prospective/index.shtml', 'https://www.cpp.edu/financial-aid/undergraduate/newly-admitted/index.shtml', 'https://www.cpp.edu/financial-aid/undergraduate/current/index.shtml', 'https://www.cpp.edu/financial-aid/credentials/prospective-students.shtml', 'https://www.cpp.edu/financial-aid/credentials/current-students.shtml', 'https://www.cpp.edu/financial-aid/credentials/newly-admitted-students.shtml', 'https://www.cpp.edu/financial-aid/graduate/prospective.shtml', 'https://www.cpp.edu/financial-aid/graduate/newly-admitted-and-current.shtml', 'https://www.cpp.edu/financial-aid/other-programs/summer/index.shtml', 'https://www.cpp.edu/financial-aid/other-programs/veterans.shtml', 'https://www.cpp.edu/financial-aid/other-programs/college-of-extended-university.shtml', 'https://www.cpp.edu/financial-aid/other-programs/certificate-programs.shtml', 'https://www.cpp.edu/financial-aid/other-programs/cross-enrollment.shtml', 'https://www.cpp.edu/financial-aid/other-programs/study-abroad.shtml', 'https://www.cpp.edu/financial-aid/scholarships/department-staff-and-faculty-information.shtml', 'https://www.cpp.edu/financial-aid/scholarships/cal-poly-pomona-scholarships.shtml', 'https://www.cpp.edu/financial-aid/scholarships/csu-systemwide-scholarships.shtml', 'https://www.cpp.edu/financial-aid/scholarships/outside-scholarships.shtml', 'https://www.cpp.edu/financial-aid/scholarships/scholarship-faqs.shtml', 'https://www.cpp.edu/financial-aid/federal-work-study/student-information.shtml', 'https://www.cpp.edu/financial-aid/federal-work-study/on-campus-employers-information.shtml', 'https://www.cpp.edu/financial-aid/federal-work-study/faqs.shtml', 'https://www.cpp.edu/financial-aid/resources/fafsa-dream-workshops.shtml', 'https://www.cpp.edu/financial-aid/resources/contact.shtml', 'https://www.cpp.edu/financial-aid/resources/financial-aid-outreach.shtml', 'https://www.cpp.edu/financial-aid/resources/loan-information.shtml', 'https://www.cpp.edu/financial-aid/resources/faqs.shtml', 'https://www.cpp.edu/financial-aid/resources/campus-resources.shtml', 'https://www.cpp.edu/financial-aid/resources/understanding-sap.shtml', 'https://www.cpp.edu/financial-aid/resources/understanding-verification.shtml', 'https://www.cpp.edu/financial-aid/resources/understanding-state-university-grant-eligibility.shtml', 'https://www.cpp.edu/financial-aid/resources/understanding-repeat-coursework-and-aid-eligibility.shtml', 'https://www.cpp.edu/financial-aid/resources/understanding-return-of-federal-aid.shtml', 'https://www.cpp.edu/financial-aid/resources/financial-wellness.shtml', 'https://www.cpp.edu/financial-aid/resources/financial-aid-policies.shtml', 'https://www.cpp.edu/financial-aid/resources/net-price-calculator.shtml', 'https://www.cpp.edu/financial-aid/resources/announcements.shtml', 'https://www.cpp.edu/financial-aid/undergraduate/index.shtml', 'https://www.cpp.edu/financial-aid/credentials/index.shtml', 'https://www.cpp.edu/financial-aid/graduate/index.shtml', 'https://www.cpp.edu/maps/?id=1130#!m/373463', 'https://www.cpp.edu/aboutcpp/index.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/file-viewers.shtml']"
